127.0.0.1 - - [18/Feb/2026 20:48:54] "GET /icons/icon-384x384.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 20:48:54] "GET /icons/icon-192x192.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 20:48:54] "GET /icons/icon-512x512.svg HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 20:48:54] "GET / HTTP/1.1" 304 -
127.0.0.1 - - [18/Feb/2026 20:48:56] "GET /sw.js HTTP/1.1" 304 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET / HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /css/styles.css HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/config.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/utils.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/validators.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/modal.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/storage.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/notifications.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/navigation.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/crud.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/global-search.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/pdf-export.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/dashboard-kpi.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/templates.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/reminders.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/audit-log.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/app.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/csv-export.js HTTP/1.1" 200 -
127.0.0.1 - - [18/Feb/2026 21:11:00] "GET /js/dark-mode.js HTTP/1.1" 200 -
